Year,Value,Series
2014,29.9,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,36.41,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,7.44,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,73.21,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,29.7,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,2.61,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,31.62,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,54.34,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,2.09,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,12.5,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,52.59,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,3.18,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.28,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,34.95,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,4.8668,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,28.1411,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,6.6428,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,17.568,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,58.9999,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,7.7314,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,19.2967,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,5.9197,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,32.2816,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,9.2666,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,34.8165,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,58.0124,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,2.9854,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,15.4047,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,50.2729,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,0.9353,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,10.055,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,38.6871,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,2.7501,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,42.8823,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,43.5441,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,65.9915,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,26.9337,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,10.39,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,60.941,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,12.0601,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,35.6021,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,3.29,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,68.9106,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,38.7375,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,17.1738,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,72.48,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,7.3791,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,23.3901,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,65.7924,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,2.2431,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,24.4098,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,7.3057,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,41.2779,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,4.6186,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,27.5916,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,1.2876,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,2.5621,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,50.9582,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,1.2663,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,53.2068,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,2.574,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,18.9037,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2015,18.4723,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,3.7703,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,12.225,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,54.0707,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,29.2074,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,38.6637,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,7.771,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,1.5016,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,1.6061,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,24.3967,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,3.1615,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,67.868,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,28.0921,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,10.1804,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,65.5947,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,39.5752,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,15.8174,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,37.6024,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,11.7153,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,72.8504,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,39.3109,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,7.1795,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,0.9279,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,52.4961,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,24.7985,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,7.0812,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,70.0149,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,43.368,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,8.9668,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,4.7567,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,36.0888,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,38.4485,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,14.5935,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,0.4668,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,56.0499,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,20.3745,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,3.3763,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,8.4752,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,78.58,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,17.9944,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,44.3022,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,32.0606,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,17.5447,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,58.0591,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,7.1009,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,23.399,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,60.8935,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,24.7099,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,3.9731,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2016,41.4617,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,41.7674,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,2.3197,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,51.0286,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,22.4192,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,3.578,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,56.8742,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,78.2862,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,9.7488,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,7.8752,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,18.7623,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,47.3581,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,2.0736,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,13.5022,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,41.3479,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,3.0077,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,29.2842,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,49.7626,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,67.3255,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,14.889,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,31.4708,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,7.1961,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,44.0095,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,74.8868,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,13.697,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,37.0144,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,27.194,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,45.8965,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,28.2966,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,4.8006,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,23.484,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,3.0956,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,4.3141,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,24.0401,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,38.0787,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,5.005,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,25.2631,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,10.2876,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,24.5207,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,51.4449,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,33.5624,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,63.1264,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,4.2776,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,27.2556,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,56.5931,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,4.5561,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,36.747,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,27.7361,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,44.2603,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,16.7333,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,19.1684,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2017,56.7715,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,23.3602,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,65.5416,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,35.7685,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,46.1026,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,69.2416,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,2.981,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,26.7576,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,12.1048,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,39.3169,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,10.7054,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,15.0333,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,66.441,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,38.3863,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,24.3023,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,26.7964,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,63.3062,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,25.0995,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,37.3464,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,16.6866,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,72.3774,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,60.1193,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,47.7319,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,4.8606,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,29.8325,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,51.1905,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,58.1039,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,39.1747,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,4.8412,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,47.5363,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,24.9831,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,1.4141,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,5.0994,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,40.5674,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,20.2028,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,3.0671,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,64.0707,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,22.2697,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,74.7055,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,20.1443,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,35.2012,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,62.455,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,14.1125,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,8.6225,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,20.768,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,14.1523,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,26.9423,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,11.1213,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2018,42.7457,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,1.3384,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,45.0029,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,31.045,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,4.068,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,47.5699,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,50.4646,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,4.556,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,17.2945,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,39.8947,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,6.2884,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,18.4135,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,38.6444,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,5.0018,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,51.8781,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,4.976,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,40.9218,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,3.3375,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,26.6837,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,9.7177,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,50.659,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,31.0458,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,13.3341,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,58.5028,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,34.0696,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,11.5744,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,77.0919,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,11.4141,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,35.5733,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,23.4559,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,60.992,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,81.0478,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,68.2241,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,26.4575,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,13.8126,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,40.1343,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,68.7386,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,2.7372,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,0.8615,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,13.161,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,37.9639,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,3.2389,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,26.828,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,2.7688,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,68.5206,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,52.1835,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,17.233,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,14.3782,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,56.3031,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2019,16.7184,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,29.1286,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,41.334,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,22.6659,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,58.2111,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,10.672,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,54.5508,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,24.4536,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,8.314,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,5.5217,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,23.4717,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,10.476,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,60.4371,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,34.1501,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,13.2185,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,33.5686,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,59.9547,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,75.8552,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,55.3344,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,33.0797,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,47.0697,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,72.3592,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,14.0201,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,20.7049,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,31.2494,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,57.5854,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,27.1825,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,32.4053,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,45.4911,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,69.3813,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,56.5533,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,1.8555,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,39.2167,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,10.6129,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,50.3316,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,19.6532,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,0.8034,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,44.9784,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,71.8837,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,42.3072,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,15.5443,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,17.8534,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,8.7017,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,19.1796,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,36.8948,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,66.5189,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,11.8307,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,28.4782,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,52.3732,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,2.0032,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,14.39,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,39.3351,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,10.4919,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,51.5159,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2023,2.8797,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2000,38.57,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2000,18.14,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2000,10.07,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,10.6688,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,6.343,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,4.3124,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,17.4835,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,37.4681,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,58.1886,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,29.5099,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,16.3845,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2002,21.7556,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.4777,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,7.9938,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.7178,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,9.6902,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,4.9486,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,55.1518,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,33.357,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,10.9494,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.9145,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
